ID	Tx:40
SRR17085835.fa	UC
SRR17085836.fa	428
SRR4067426.fa	365
SRR4067428.fa	718
SRR4067430.fa	UC
SRR4067432.fa	1751
SRR4067441.fa	UC
SRR4067467.fa	503
SRR4067468.fa	278
SRR4067469.fa	UC
SRR4067470.fa	UC
SRR4067472.fa	UC
SRR4067473.fa	UC
SRR4067476.fa	UC
SRR4067477.fa	UC
SRR4067478.fa	108
SRR4067481.fa	UC
SRR4067482.fa	278
SRR4067486.fa	UC
SRR4067487.fa	53
SRR4067488.fa	UC
SRR4067489.fa	1751
SRR4067491.fa	UC
SRR4067492.fa	339
SRR4067494.fa	503
SRR4067495.fa	1349
SRR4067499.fa	UC
SRR4067500.fa	UC
SRR4067501.fa	UC
SRR4067502.fa	UC
SRR4067504.fa	278
SRR4067507.fa	339
SRR5821465.fa	UC
SRR5936474.fa	62
SRR5936475.fa	62
SRR5936479.fa	16
SRR5936483.fa	16
SRR5936484.fa	46
SRR5936488.fa	1475
SRR5936491.fa	46
SRR5936493.fa	UC
SRR5936494.fa	157
SRR5936495.fa	150
SRR5936496.fa	180
SRR5936502.fa	442
SRR5936504.fa	1423
SRR5936508.fa	663
SRR5936512.fa	158
SRR6049563.fa	UC
SRR6049564.fa	UC
SRR6455953.fa	UC
SRR6455958.fa	UC
SRR6455966.fa	194
SRR6455967.fa	412
SRR6455969.fa	UC
SRR6455973.fa	UC
SRR6455975.fa	UC
SRR6455977.fa	121
SRR6455978.fa	UC
SRR6455979.fa	UC
SRR6455980.fa	UC
SRR6455981.fa	271
SRR6455983.fa	UC
SRR6455985.fa	UC
SRR6455986.fa	76
SRR6455987.fa	54
SRR6455991.fa	415
SRR6455994.fa	UC
SRR6455995.fa	UC
SRR6455997.fa	UC
SRR6455999.fa	865
SRR6456001.fa	490
SRR6456003.fa	UC
SRR6456004.fa	UC
SRR6456006.fa	865
SRR6456009.fa	663
SRR6456011.fa	UC
SRR6456014.fa	60
SRR6456016.fa	630
SRR6456017.fa	UC
SRR6456018.fa	295
SRR6456020.fa	62
SRR6456021.fa	62
SRR6456025.fa	UC
SRR6456026.fa	UC
SRR6456028.fa	UC
SRR6456029.fa	UC
SRR6456032.fa	UC
SRR6456033.fa	93
SRR6456034.fa	42
SRR6456035.fa	UC
SRR6456037.fa	246
SRR6456039.fa	76
SRR6456040.fa	UC
SRR6456041.fa	UC
SRR6456044.fa	62
SRR6456048.fa	UC
SRR6456049.fa	60
SRR6456050.fa	UC
SRR6952390.fa	UC
SRR7612197.fa	UC
SRR7612198.fa	UC
SRR7724561.fa	70
SRR7724563.fa	148
SRR7724564.fa	162
SRR7724565.fa	UC
SRR7724568.fa	162
SRR7724573.fa	UC
SRR7724574.fa	UC
SRR7724578.fa	515
SRR7724579.fa	884
SRR7724584.fa	360
SRR7724586.fa	142
SRR7724590.fa	62
SRR7724592.fa	UC
SRR7724595.fa	UC
SRR7724597.fa	UC
SRR7724598.fa	UC
SRR7724604.fa	26
SRR7724605.fa	659
SRR7724606.fa	UC
SRR7724608.fa	354
SRR7724609.fa	106
SRR7724611.fa	UC
SRR7724614.fa	UC
SRR7724615.fa	86
SRR7724616.fa	UC
SRR7724617.fa	106
SRR7724619.fa	360
SRR7724623.fa	40
SRR7724629.fa	UC
SRR7724632.fa	145
SRR7724635.fa	79
SRR7724637.fa	UC
SRR7724646.fa	184
SRR7724649.fa	UC
SRR7724657.fa	UC
SRR7724658.fa	UC
SRR7724660.fa	UC
SRR7724662.fa	UC
SRR7724666.fa	UC
SRR7724667.fa	252
SRR7724668.fa	148
SRR7724669.fa	UC
SRR7724673.fa	UC
SRR7724679.fa	289
SRR7724681.fa	25
SRR7724685.fa	UC
SRR7724689.fa	UC
SRR7724694.fa	162
SRR7724696.fa	UC
SRR7724697.fa	UC
SRR7724699.fa	UC
SRR7724703.fa	UC
SRR7724706.fa	UC
SRR7724709.fa	UC
SRR7724714.fa	UC
SRR7724717.fa	UC
SRR7724718.fa	UC
SRR7724720.fa	UC
SRR7724725.fa	UC
SRR7724726.fa	UC
SRR7724727.fa	UC
SRR7724730.fa	UC
SRR7724731.fa	225
SRR7724732.fa	UC
SRR7724733.fa	225
SRR7724737.fa	UC
SRR7724739.fa	UC
SRR7724741.fa	UC
SRR7724744.fa	UC
SRR7724745.fa	184
SRR7724746.fa	UC
SRR7724749.fa	UC
SRR7724753.fa	360
SRR7724756.fa	79
SRR7724758.fa	142
SRR7724760.fa	142
SRR7724762.fa	UC
SRR7724763.fa	142
SRR7724766.fa	731
SRR7724768.fa	318
SRR7724771.fa	UC
SRR7724772.fa	UC
SRR7724774.fa	UC
SRR7724777.fa	UC
SRR7724779.fa	UC
SRR7724788.fa	435
SRR7724789.fa	UC
SRR7724791.fa	UC
SRR7724792.fa	104
SRR7724794.fa	UC
SRR7724799.fa	70
SRR7724800.fa	UC
SRR7724801.fa	UC
SRR7724804.fa	UC
SRR7724805.fa	UC
SRR7724806.fa	UC
SRR7724807.fa	UC
SRR7724809.fa	UC
SRR7724813.fa	25
SRR7724817.fa	100
SRR7724820.fa	UC
SRR7724822.fa	354
SRR7724825.fa	UC
SRR7724826.fa	UC
SRR7724828.fa	UC
SRR7724835.fa	252
SRR7724836.fa	26
SRR7724839.fa	UC
SRR7724840.fa	142
SRR7724841.fa	UC
SRR7724842.fa	UC
SRR7724844.fa	UC
SRR7758855.fa	20
SRR7758856.fa	365
SRR7758857.fa	365
SRR7758858.fa	365
SRR7758859.fa	20
SRR7758860.fa	20
SRR7758861.fa	365
SRR7758862.fa	365
SRR7758863.fa	365
SRR7758864.fa	365
SRR7758875.fa	365
SRR7758876.fa	365
SRR7758879.fa	20
SRR7758880.fa	365
SRR7758883.fa	365
SRR7758886.fa	365
SRR7758962.fa	360
SRR7758963.fa	360
SRR7758964.fa	UC
SRR7758967.fa	365
SRR7758968.fa	365
SRR7758969.fa	20
SRR7790715.fa	297
SRR7790716.fa	UC
SRR7790717.fa	127
SRR7790718.fa	317
SRR7790719.fa	UC
SRR7790720.fa	UC
SRR7790725.fa	317
SRR7790727.fa	297
SRR7790728.fa	85
SRR7790732.fa	317
SRR7790733.fa	317
SRR7790734.fa	122
SRR7790735.fa	UC
SRR7790736.fa	317
SRR7790737.fa	UC
SRR7790738.fa	UC
SRR7790740.fa	191
SRR7790741.fa	191
SRR7790743.fa	608
SRR7790744.fa	UC
SRR7790745.fa	UC
SRR7790746.fa	191
SRR7790747.fa	85
SRR7790748.fa	UC
SRR7790749.fa	193
SRR7790750.fa	122
SRR7790751.fa	UC
SRR7790752.fa	UC
SRR7790753.fa	127
SRR7790754.fa	127
SRR7790755.fa	UC
SRR7790756.fa	UC
SRR7828667.fa	62
SRR7828668.fa	91
SRR7828669.fa	UC
SRR7828672.fa	UC
SRR7828688.fa	UC
SRR7828691.fa	164
SRR7828692.fa	UC
SRR7828698.fa	UC
SRR7828700.fa	UC
SRR7828713.fa	565
SRR7828714.fa	79
SRR7828719.fa	428
SRR7828742.fa	1442
SRR7828747.fa	UC
SRR7828749.fa	206
SRR7828751.fa	91
SRR7828753.fa	91
SRR7828800.fa	62
SRR7828831.fa	1349
SRR7828844.fa	46
SRR7828845.fa	80
SRR7828846.fa	346
SRR7828848.fa	45
SRR7912361.fa	UC
SRR7912364.fa	365
SRR7912365.fa	UC
SRR7912368.fa	284
SRR7912369.fa	UC
SRR7912372.fa	20
SRR7912373.fa	360
SRR7912374.fa	UC
SRR7912375.fa	20
SRR7912377.fa	20
SRR7912382.fa	360
SRR7912387.fa	20
SRR7912388.fa	20
SRR7912390.fa	UC
SRR7912391.fa	20
SRR7912392.fa	365
SRR7912393.fa	360
SRR7912394.fa	20
SRR7912395.fa	20
SRR7912397.fa	20
SRR7912407.fa	365
SRR7912408.fa	365
SRR7912411.fa	360
SRR7912412.fa	433
SRR7912415.fa	55
SRR7912416.fa	20
SRR7912422.fa	20
SRR8359551.fa	827
SRR8359556.fa	827
SRR8359585.fa	827
SRR8420307.fa	12
SRR8420311.fa	UC
SRR8420330.fa	360
SRR8426577.fa	UC
SRR8426578.fa	UC
SRR8426579.fa	UC
SRR8426581.fa	UC
SRR8426582.fa	117
SRR8426584.fa	UC
SRR8426585.fa	UC
SRR8767492.fa	326
SRR8767496.fa	UC
SRR8767520.fa	UC
SRR8767535.fa	338
SRR8767537.fa	UC
SRR8767548.fa	204
SRR8767568.fa	54
SRR933539.fa	UC
SRR933543.fa	37
SRR953500.fa	UC
SRR9903352.fa	UC
SRR9903508.fa	147
SRR9924595.fa	219
SRR9924602.fa	219
SRR9924616.fa	219
SRR9924618.fa	219
SRR9924619.fa	219
SRR9924620.fa	219
SRR9924621.fa	219
SRR9924623.fa	219
SRR9924627.fa	219
SRR9924628.fa	219
SRR9924633.fa	219
SRR9924634.fa	219
SRR9924635.fa	219
SRR9924636.fa	219
SRR9924637.fa	219
SRR9924638.fa	219
SRR9924642.fa	219
SRR9924643.fa	219
SRR9924644.fa	219
SRR9924646.fa	219
SRR9924647.fa	219
SRR9924648.fa	219
SRR9924649.fa	219
SRR9924650.fa	219
SRR9924651.fa	219
SRR9924652.fa	219
SRR9924653.fa	219
SRR9924654.fa	219
SRR9924655.fa	219
SRR9924656.fa	219
SRR9924657.fa	219
SRR9924658.fa	219
SRR9924659.fa	219
SRR9924660.fa	219
SRR9924661.fa	219
SRR9924662.fa	219
SRR9924663.fa	219
SRR9924664.fa	219
SRR9924665.fa	219
SRR9924666.fa	219
SRR9924667.fa	219
SRR9924668.fa	219
SRR9924672.fa	219
SRR9924674.fa	219
SRR9924675.fa	219
SRR9924678.fa	UC
SRR9924680.fa	219
SRR9924681.fa	UC
SRR9924682.fa	366
SRR9924683.fa	219
SRR9924684.fa	219
SRR9924685.fa	219
SRR9924686.fa	219
SRR9924687.fa	219
TEA_10_1_R6.fa	577
TEA_11_1_Ti6.fa	221
TEA_12_1_Ti12.fa	462
TEA_12_2_Ti13.fa	462
TEA_12_GNB_003.fa	360
TEA_12_GNB_025.fa	20
TEA_12_GNB_036.fa	55
TEA_12_GNB_213.fa	595
TEA_12_GNB_311.fa	UC
TEA_1330_2_1_WA_Bloom.fa	UC
TEA_13_1_C11.fa	689
TEA_13_2_TC5.fa	689
TEA_13_3_TC6.fa	689
TEA_14_1_R13.fa	310
TEA_14_2_R14.fa	310
TEA_14_4_DC7.fa	310
TEA_15_5_C3.fa	1110
TEA_15_7_TC2.fa	1110
TEA_16_1_Ti5.fa	1006
TEA_16_2_Si18.fa	1006
TEA_16_3_C13.fa	1006
TEA_16_4_Ti11.fa	1006
TEA_16_5_Ti20.fa	1006
TEA_17_1_R20.fa	273
TEA_17_2_DC14.fa	273
TEA_1863_3_1_WA_Bloom.fa	UC
TEA_18_1_DC10_redo.fa	233
TEA_18_2_AC4.fa	233
TEA_18_3_Ti5.fa	1350
TEA_18_4_Ti12.fa	1350
TEA_19_1_TC4.fa	461
TEA_19_1_Ti7.fa	461
TEA_19_2_TC6.fa	461
TEA_1_3_Ti10.fa	UC
TEA_2099_1_1.fa	UC
TEA_2099_1_2.fa	UC
TEA_2099_2_1.fa	UC
TEA_20_1_TC6.fa	441
TEA_20_2_TC13.fa	441
TEA_20_3_TC12.fa	441
TEA_20_5_R7.fa	14
TEA_2106_2_1.fa	UC
TEA_21_1_TC7.fa	14
TEA_21_2_C8.fa	14
TEA_22_1_Ti17.fa	1115
TEA_22_1_Ti19.fa	1115
TEA_22_4_Ti18.fa	1115
TEA_23_1_TC4.fa	1177
TEA_23_2_AC12.fa	1177
TEA_23_2_Ti8.fa	1177
TEA_23_3_Ti9.fa	1177
TEA_23_4_R13.fa	14
TEA_242_3_Brisbane.fa	UC
TEA_242_6_Brisbane.fa	UC
TEA_24_1_Si1.fa	373
TEA_25_1_ADC_2.fa	UC
TEA_25_2_DC7.fa	2239
TEA_25_3_ADC_20.fa	2239
TEA_26_1_C13.fa	792
TEA_26_AU_GLYBX.fa	60
TEA_29_1_DC3.fa	862
TEA_29_2_DC4.fa	UC
TEA_29_3_DC10.fa	201
TEA_29_4_DC8.fa	862
TEA_2_1_P20.fa	UC
TEA_2H_103_1.fa	124
TEA_2H_145_14.fa	UC
TEA_2H_157_1.fa	442
TEA_2H_189_7.fa	UC
TEA_2H_228_15.fa	UC
TEA_2H_255_4.fa	UC
TEA_2H_265_13.fa	1349
TEA_2H_273_2.fa	UC
TEA_2H_276_5.fa	304
TEA_2H_277_1.fa	UC
TEA_2H_290_1.fa	UC
TEA_2H_315_15.fa	UC
TEA_2H_319_6.fa	UC
TEA_2H_31_1.fa	UC
TEA_2H_327_14.fa	UC
TEA_2H_327_20.fa	404
TEA_2H_343_1.fa	UC
TEA_2H_40_2.fa	UC
TEA_2H_434_21.fa	662
TEA_2H_474_1b.fa	UC
TEA_2H_68_14.fa	1387
TEA_30_1_R8.fa	UC
TEA_327_1.fa	549
TEA_327_7.fa	549
TEA_32_1_DC18.fa	UC
TEA_32_2_R12.fa	47
TEA_33_1_TC19.fa	47
TEA_33_1_Ti5.fa	47
TEA_33_3_R3.fa	UC
TEA_35_9_Ti14.fa	665
TEA_35_MA_AUDC.fa	UC
TEA_36_1_TC9.fa	779
TEA_36_1_Ti13.fa	779
TEA_37_2_AC20.fa	UC
TEA_39_1_AC10.fa	665
TEA_39_2_Ti18.fa	665
TEA_3_1_AU1.fa	UC
TEA_40_1_R9.fa	665
TEA_40_3_R7.fa	665
TEA_41_1_Ti9.fa	449
TEA_41_2_Ti13.fa	449
TEA_42_1_R2.fa	UC
TEA_43_1_R3.fa	UC
TEA_43_2_R17.fa	UC
TEA_44_1_Ti4.fa	429
TEA_44_2_Ti11.fa	429
TEA_44_4_Ti15.fa	429
TEA_45_1_Ti1.fa	222
TEA_45_2_HU10.fa	751
TEA_45_3_DC2.fa	1129
TEA_45_7_HU9.fa	751
TEA_46_1_Ti2.fa	222
TEA_46_2_Ti11.fa	UC
TEA_47_1_TC4.fa	UC
TEA_47_3_R4.fa	UC
TEA_47_4_R1.fa	UC
TEA_48_1_R18.fa	123
TEA_48_5_R19.fa	123
TEA_4_1_C3.fa	88
TEA_4_2_Ti8.fa	88
TEA_50_4_ACUA1.fa	1724
TEA_50_5_TCA1.fa	1724
TEA_50_6_TCUA1.fa	UC
TEA_51_1_Ti1.fa	737
TEA_51_2_R1.fa	1189
TEA_51_3_R19.fa	1189
TEA_51_6_R16.fa	1189
TEA_51_7_R18.fa	1189
TEA_52_1_Ti3.fa	511
TEA_52_2_Ti10.fa	UC
TEA_53_1_AC6.fa	373
TEA_53_1_AUC1.fa	373
TEA_54_1_TC4.fa	280
TEA_54_1_Ti6.fa	280
TEA_55_1_AU4.fa	1022
TEA_55_1_TC9.fa	1022
TEA_55_1_Ti19.fa	1022
TEA_56_2_AC5.fa	UC
TEA_56_3_AC1.fa	969
TEA_56_4_R1.fa	969
TEA_57_2_DC4.fa	UC
TEA_57_3_TC14.fa	676
TEA_57_3_Ti5.fa	676
TEA_57_5_R8.fa	676
TEA_58_2_AC1.fa	UC
TEA_58_3_Ti7.fa	UC
TEA_59_1_AC3.fa	UC
TEA_5_1_TC12.fa	1216
TEA_5_2_R8.fa	1216
TEA_60_1_Ti1.fa	11
TEA_61_1_Ti1.fa	511
TEA_61_2_AC9.fa	511
TEA_62_1_Ti3.fa	123
TEA_62_2_Ti6b.fa	304
TEA_62_4_Si7.fa	UC
TEA_63_2_TC7.fa	UC
TEA_64_3_AC10.fa	UC
TEA_64_AC3.fa	417
TEA_64_R6.fa	417
TEA_64_Ti5.fa	417
TEA_65_1_AC2.fa	678
TEA_65_2_AC1.fa	UC
TEA_65_3_TC1.fa	678
TEA_65_4_AC20.fa	678
TEA_66_1_AC1.fa	UC
TEA_67_1_Ti13.fa	732
TEA_67_3_Ti10.fa	895
TEA_67_4_Ti7.fa	UC
TEA_68_2_Ti3.fa	1435
TEA_68_3_TC19.fa	732
TEA_68_4_TC14.fa	1435
TEA_69_1_AU1_1.fa	325
TEA_69_1_TC1.fa	325
TEA_69_1_Ti1.fa	325
TEA_6_14_6B.fa	UC
TEA_6_14_8.fa	UC
TEA_6_1_TC16.fa	609
TEA_70_1_AC3.fa	1267
TEA_70_2_TC2.fa	1267
TEA_70_2_Ti12.fa	325
TEA_70_3_Ti8.fa	732
TEA_70_4_DC20.fa	339
TEA_70_5_R4.fa	339
TEA_71_1_AC1.fa	UC
TEA_71_2_Ti5.fa	732
TEA_72_2_AC9.fa	260
TEA_72_3_TC1.fa	260
TEA_72_4_Ti9.fa	895
TEA_72_5_Ti14.fa	732
TEA_72_6_Ti12.fa	325
TEA_73_1_Si1.fa	UC
TEA_7_14_10.fa	421
TEA_7_14_25.fa	UC
TEA_7_14_27.fa	421
TEA_7_14_6A.fa	UC
TEA_7_3_R4.fa	131
TEA_8_1_AC8.fa	UC
TEA_8_2_Ti16_redo.fa	UC
TEA_8_3_DC15.fa	431
TEA_8_3_Ti3_redo.fa	431
TEA_9_5_R1.fa	577
TEA_A1_1.fa	UC
TEA_A1_12.fa	UC
TEA_A1_14.fa	470
TEA_A1_20.fa	1058
TEA_A1_25.fa	UC
TEA_A1_28.fa	110
TEA_A1_29.fa	470
TEA_A1_30.fa	102
TEA_A1_31.fa	UC
TEA_A1_32.fa	UC
TEA_A1_33.fa	432
TEA_A1_38.fa	727
TEA_A1_40.fa	464
TEA_A1_42.fa	464
TEA_A1_44.fa	UC
TEA_A1_45.fa	464
TEA_A1_49.fa	113
TEA_A1_66.fa	304
TEA_A2_10.fa	110
TEA_A2_14.fa	110
TEA_A2_15.fa	UC
TEA_A2_17.fa	1221
TEA_A2_19.fa	1221
TEA_A2_2.fa	UC
TEA_A2_22.fa	398
TEA_A2_3.fa	UC
TEA_A2_30.fa	306
TEA_A2_31.fa	491
TEA_A2_32.fa	491
TEA_A2_33.fa	491
TEA_A2_35.fa	183
TEA_A2_36.fa	727
TEA_A2_40.fa	35
TEA_A2_41.fa	724
TEA_A2_46.fa	UC
TEA_A2_47.fa	UC
TEA_A2_49.fa	555
TEA_A2_5.fa	UC
TEA_A2_58.fa	UC
TEA_A2_59.fa	136
TEA_A2_7.fa	306
TEA_A2_8.fa	UC
TEA_A3_11.fa	448
TEA_A3_16.fa	UC
TEA_A3_17.fa	35
TEA_A3_18.fa	UC
TEA_A3_22.fa	UC
TEA_A3_23.fa	735
TEA_A3_31.fa	UC
TEA_A3_32.fa	1061
TEA_A3_36.fa	1061
TEA_A3_41.fa	133
TEA_A3_45.fa	UC
TEA_A3_48.fa	UC
TEA_A3_5.fa	102
TEA_A3_52.fa	UC
TEA_A3_57.fa	83
TEA_A3_58.fa	595
TEA_A3_59.fa	448
TEA_A3_60.fa	464
TEA_A3_61.fa	UC
TEA_A3_62.fa	UC
TEA_A3_64.fa	226
TEA_A3_67.fa	735
TEA_A3_70.fa	UC
TEA_A3_74.fa	UC
TEA_A3_8.fa	UC
TEA_A3_9.fa	68
TEA_A4_11.fa	724
TEA_A4_12.fa	68
TEA_A4_14.fa	UC
TEA_A4_15.fa	UC
TEA_A4_16.fa	UC
TEA_A4_2.fa	248
TEA_A4_27.fa	107
TEA_A4_28b.fa	UC
TEA_A4_29.fa	UC
TEA_A4_3.fa	UC
TEA_A4_32.fa	68
TEA_A4_33.fa	UC
TEA_A4_35.fa	UC
TEA_A4_37.fa	UC
TEA_A4_49.fa	UC
TEA_A4_5.fa	102
TEA_A4_50.fa	735
TEA_A4_57.fa	UC
TEA_A4_61.fa	UC
TEA_A4_9.fa	83
TEA_B004.fa	UC
TEA_B045.fa	UC
TEA_B050.fa	UC
TEA_B093.fa	UC
TEA_B1009.fa	UC
TEA_B103.fa	UC
TEA_B1036.fa	UC
TEA_B1045.fa	UC
TEA_B1049.fa	UC
TEA_B1056.fa	100
TEA_B1075.fa	UC
TEA_B1077.fa	UC
TEA_B1089.fa	UC
TEA_B1098.fa	UC
TEA_B115.fa	UC
TEA_B1167.fa	143
TEA_B1191.fa	UC
TEA_B1201.fa	UC
TEA_B1246.fa	UC
TEA_B1267.fa	UC
TEA_B127.fa	UC
TEA_B1288.fa	UC
TEA_B1305.fa	UC
TEA_B1317.fa	UC
TEA_B1333.fa	UC
TEA_B1341.fa	335
TEA_B148.fa	UC
TEA_B1503.fa	UC
TEA_B1504.fa	UC
TEA_B1505.fa	335
TEA_B1510.fa	459
TEA_B1521.fa	UC
TEA_B1532.fa	UC
TEA_B1535.fa	459
TEA_B1539.fa	459
TEA_B1542.fa	270
TEA_B1544.fa	UC
TEA_B1546.fa	459
TEA_B1547.fa	46
TEA_B1548.fa	UC
TEA_B1549b.fa	459
TEA_B1552.fa	459
TEA_B1565.fa	711
TEA_B1568.fa	UC
TEA_B1573.fa	46
TEA_B1598.fa	711
TEA_B1636.fa	UC
TEA_B1654.fa	UC
TEA_B1661.fa	459
TEA_B1662.fa	459
TEA_B1663.fa	459
TEA_B1664.fa	459
TEA_B1665.fa	459
TEA_B1667.fa	82
TEA_B1671.fa	82
TEA_B1675.fa	UC
TEA_B1684.fa	1331
TEA_B1685.fa	UC
TEA_B1688.fa	550
TEA_B1694.fa	1331
TEA_B1696.fa	UC
TEA_B1697b.fa	UC
TEA_B1699.fa	93
TEA_B1700.fa	492
TEA_B1704.fa	115
TEA_B1708.fa	UC
TEA_B1709.fa	UC
TEA_B1714.fa	646
TEA_B1716.fa	UC
TEA_B1719.fa	UC
TEA_B172.fa	UC
TEA_B1725.fa	UC
TEA_B1726.fa	646
TEA_B1728.fa	UC
TEA_B1729.fa	UC
TEA_B1730.fa	UC
TEA_B1734.fa	UC
TEA_B1735.fa	UC
TEA_B1737.fa	UC
TEA_B1743.fa	UC
TEA_B1749.fa	UC
TEA_B1751.fa	UC
TEA_B1756.fa	UC
TEA_B1757.fa	UC
TEA_B1761.fa	UC
TEA_B1763.fa	UC
TEA_B1768.fa	UC
TEA_B1783.fa	UC
TEA_B1784.fa	UC
TEA_B1785.fa	181
TEA_B1794.fa	UC
TEA_B1795.fa	UC
TEA_B1801.fa	UC
TEA_B1802.fa	UC
TEA_B1803.fa	UC
TEA_B1804.fa	UC
TEA_B1805.fa	UC
TEA_B1808.fa	UC
TEA_B1809.fa	UC
TEA_B1811.fa	UC
TEA_B1813.fa	UC
TEA_B1814.fa	UC
TEA_B1815.fa	UC
TEA_B1818.fa	UC
TEA_B1820.fa	UC
TEA_B1824.fa	UC
TEA_B1825.fa	UC
TEA_B1827.fa	66
TEA_B1830.fa	UC
TEA_B1832.fa	UC
TEA_B1835.fa	UC
TEA_B1837.fa	UC
TEA_B1850.fa	UC
TEA_B1851.fa	UC
TEA_B1852.fa	UC
TEA_B1853.fa	UC
TEA_B1857.fa	UC
TEA_B1858b.fa	UC
TEA_B1859.fa	UC
TEA_B1864.fa	UC
TEA_B1866.fa	UC
TEA_B1867.fa	UC
TEA_B1868.fa	188
TEA_B1877.fa	UC
TEA_B1883.fa	UC
TEA_B1885.fa	UC
TEA_B1889.fa	UC
TEA_B1893.fa	UC
TEA_B1894.fa	UC
TEA_B1895.fa	UC
TEA_B1897.fa	UC
TEA_B1899.fa	UC
TEA_B1900.fa	UC
TEA_B1911.fa	UC
TEA_B1912.fa	UC
TEA_B1914.fa	UC
TEA_B1921.fa	UC
TEA_B1925.fa	UC
TEA_B1927.fa	UC
TEA_B1928.fa	UC
TEA_B1929.fa	UC
TEA_B1930.fa	UC
TEA_B1932b.fa	UC
TEA_B1933.fa	UC
TEA_B1937.fa	UC
TEA_B1939.fa	298
TEA_B194.fa	UC
TEA_B1940.fa	UC
TEA_B1951.fa	UC
TEA_B1956.fa	UC
TEA_B219.fa	UC
TEA_B226.fa	567
TEA_B250.fa	UC
TEA_B264.fa	UC
TEA_B271.fa	UC
TEA_B288.fa	UC
TEA_B313b.fa	UC
TEA_B339.fa	UC
TEA_B351.fa	UC
TEA_B377.fa	661
TEA_B386.fa	UC
TEA_B472.fa	UC
TEA_B476.fa	UC
TEA_B486.fa	UC
TEA_B525.fa	UC
TEA_B531.fa	UC
TEA_B544.fa	UC
TEA_B547.fa	57
TEA_B564.fa	UC
TEA_B596.fa	UC
TEA_B620.fa	UC
TEA_B706.fa	UC
TEA_B721.fa	UC
TEA_B745.fa	UC
TEA_B749.fa	UC
TEA_B764.fa	57
TEA_B771.fa	1119
TEA_B778.fa	UC
TEA_B811.fa	UC
TEA_B868.fa	UC
TEA_B894.fa	UC
TEA_B948.fa	UC
TEA_B952.fa	UC
TEA_B977.fa	UC
TEA_B996.fa	UC
TEA_Bris_2W.fa	505
TEA_Bris_5B.fa	549
TEA_BS11.fa	9
TEA_BS117.fa	1349
TEA_BS14.fa	1777
TEA_BS142.fa	1047
TEA_BS150.fa	UC
TEA_BS157.fa	UC
TEA_BS165.fa	9
TEA_BS17.fa	UC
TEA_BS20.fa	1349
TEA_BS36.fa	304
TEA_BS45.fa	212
TEA_BS58.fa	693
TEA_BS76.fa	693
TEA_BS84.fa	1387
TEA_BS87.fa	9
TEA_C16.fa	UC
TEA_C1_1.fa	2
TEA_C1_10.fa	UC
TEA_C1_101.fa	171
TEA_C1_102.fa	68
TEA_C1_110.fa	UC
TEA_C1_111.fa	UC
TEA_C1_119.fa	258
TEA_C1_121.fa	UC
TEA_C1_123.fa	UC
TEA_C1_13.fa	555
TEA_C1_15.fa	UC
TEA_C1_3.fa	UC
TEA_C1_30.fa	UC
TEA_C1_33.fa	UC
TEA_C1_36.fa	UC
TEA_C1_38.fa	432
TEA_C1_4.fa	UC
TEA_C1_46.fa	102
TEA_C1_51.fa	UC
TEA_C1_61.fa	226
TEA_C1_66.fa	133
TEA_C1_72.fa	95
TEA_C1_79.fa	188
TEA_C1_84.fa	239
TEA_C1_89.fa	2
TEA_C1_90.fa	UC
TEA_C1_91.fa	UC
TEA_C1_95.fa	UC
TEA_C2_100.fa	662
TEA_C2_102.fa	662
TEA_C2_103.fa	56
TEA_C2_106.fa	893
TEA_C2_108.fa	UC
TEA_C2_110.fa	304
TEA_C2_115.fa	525
TEA_C2_116.fa	113
TEA_C2_117.fa	304
TEA_C2_12.fa	1088
TEA_C2_13.fa	893
TEA_C2_14.fa	UC
TEA_C2_16.fa	108
TEA_C2_18.fa	1088
TEA_C2_19.fa	UC
TEA_C2_22.fa	UC
TEA_C2_27.fa	97
TEA_C2_34.fa	381
TEA_C2_38.fa	1087
TEA_C2_41.fa	UC
TEA_C2_44.fa	875
TEA_C2_45.fa	479
TEA_C2_46.fa	875
TEA_C2_5.fa	UC
TEA_C2_53.fa	285
TEA_C2_58.fa	2
TEA_C2_68.fa	68
TEA_C2_93.fa	306
TEA_C2_94.fa	68
TEA_C2_97.fa	378
TEA_C3_10.fa	653
TEA_C3_11.fa	653
TEA_C3_12.fa	UC
TEA_C3_13.fa	UC
TEA_C3_14.fa	1249
TEA_C3_15.fa	1249
TEA_C3_19.fa	UC
TEA_C3_2.fa	592
TEA_C3_22.fa	UC
TEA_C3_27.fa	477
TEA_C3_28.fa	477
TEA_C3_29.fa	113
TEA_C3_3.fa	592
TEA_C3_30.fa	420
TEA_C3_36.fa	UC
TEA_C3_37.fa	UC
TEA_C3_39.fa	199
TEA_C3_40.fa	UC
TEA_C3_43.fa	525
TEA_C3_59.fa	207
TEA_C3_6.fa	UC
TEA_C3_65.fa	UC
TEA_C3_7.fa	UC
TEA_C3_70.fa	UC
TEA_C3_71.fa	110
TEA_C3_72.fa	101
TEA_C3_8.fa	UC
TEA_C3_9.fa	584
TEA_C4_100.fa	113
TEA_C4_17.fa	584
TEA_C4_19.fa	1087
TEA_C4_2.fa	UC
TEA_C4_21.fa	397
TEA_C4_24.fa	UC
TEA_C4_32.fa	155
TEA_C4_33.fa	304
TEA_C4_34.fa	304
TEA_C4_35.fa	304
TEA_C4_36.fa	238
